ucr39,ucod,count
37,M472,4
37,A835,4
37,A830,4
37,M355,4
37,A749,4
37,M308,4
37,M219,4
37,A428,4
37,L942,3
37,L858,3
37,A251,3
37,L52,3
37,A219,3
37,A212,3
37,L278,3
37,L208,3
37,L111,3
37,A060,3
37,L049,3
37,A030,3
37,K903,3
37,K853,3
37,K824,3
37,K717,3
37,K622,3
37,K523,3
37,K515,3
37,K401,3
37,K381,3
37,K076,3
37,K069,3
37,J708,3
37,J678,3
37,J677,3
37,J630,3
37,J352,3
37,J328,3
37,J303,3
37,J206,3
37,J030,3
37,J014,3
37,J011,3
37,I888,3
37,I800,3
37,H905,3
37,H579,3
37,H504,3
37,H494,3
37,H350,3
37,H332,3
37,H169,3
37,H110,3
37,H051,3
37,G602,3
37,G518,3
37,G440,3
37,G110,3
37,F982,3
37,F911,3
37,F843,3
37,F300,3
37,F195,3
37,F190,3
37,F182,3
37,F177,3
37,F169,3
37,F150,3
37,F079,3
37,F068,3
37,E68,3
37,E610,3
37,E345,3
37,E289,3
37,D808,3
37,D805,3
37,D734,3
37,D729,3
37,D861,3
37,D511,3
37,D596,3
37,D437,3
37,D152,3
37,D24,3
37,D212,3
37,D199,3
37,D133,3
37,D106,3
37,D097,3
37,D093,3
37,D043,3
37,D036,3
37,D012,3
37,B812,3
37,B650,3
37,B487,3
37,B482,3
37,N822,3
37,N819,3
37,N645,3
37,B429,3
37,B427,3
37,B408,3
37,N490,3
37,B403,3
37,N343,3
37,N318,3
37,N158,3
37,B302,3
37,B271,3
37,M939,3
37,M859,3
37,M855,3
37,M815,3
37,M810,3
37,M651,3
37,A938,3
37,M460,3
37,M258,3
37,M204,3
37,M198,3
37,M131,3
37,M125,3
37,M122,3
37,A421,3
37,M089,3
37,M008,2
37,L981,2
37,L950,2
37,L948,2
37,L932,2
37,L922,2
37,L920,2
37,L910,2
37,L850,2
37,L819,2
37,L817,2
37,L749,2
37,A282,2
37,L678,2
37,A230,2
37,A202,2
37,L400,2
37,L304,2
37,A082,2
37,L219,2
37,L138,2
37,A068,2
37,A043,2
37,A033,2
37,A010,2
37,K752,2
37,K605,2
37,K591,2
37,K575,2
37,K508,2
37,K111,2
37,K109,2
37,K079,2
37,K074,2
37,K073,2
37,J683,2
37,J681,2
37,J393,2
37,J382,2
37,J343,2
37,J342,2
37,J341,2
37,J338,2
37,J018,2
37,I840,2
37,H939,2
37,H931,2
37,H911,2
37,H660,2
37,H534,2
37,H492,2
37,H472,2
37,H445,2
37,H402,2
37,H309,2
37,H163,2
37,H021,2
37,G902,2
37,G820,2
37,G579,2
37,G549,2
37,G523,2
37,G512,2
37,G431,2
37,G245,2
37,G212,2
37,F988,2
37,F918,2
37,F78,2
37,F69,2
37,F639,2
37,F59,2
37,F505,2
37,F445,2
37,F442,2
37,F349,2
37,F321,2
37,F320,2
37,F302,2
37,F28,2
37,F258,2
37,F206,2
37,F201,2
37,F189,2
37,F170,2
37,F163,2
37,F155,2
37,F143,2
37,F071,2
37,F061,2
37,F04,2
37,E832,2
37,E783,2
37,E712,2
37,E661,2
37,E52,2
37,E342,2
37,E319,2
37,E259,2
37,E221,2
37,E214,2
37,E212,2
37,E208,2
37,D893,2
37,E011,2
37,D828,2
37,E038,2
37,D812,2
37,D816,2
37,E030,2
37,D811,2
37,E048,2
37,E02,2
37,E051,2
37,D612,2
37,D501,2
37,D287,2
37,D260,2
37,D251,2
37,D313,2
37,D319,2
37,D072,2
37,D129,2
37,D045,2
37,D044,2
37,D042,2
37,D039,2
37,D037,2
37,D359,2
37,D013,2
37,D309,2
37,B908,2
37,B900,2
37,B889,2
37,B850,2
37,B833,2
37,B769,2
37,B75,2
37,B698,2
37,B669,2
37,B64,2
37,B608,2
37,B601,2
37,N926,2
37,N830,2
37,N825,2
37,N808,2
37,N803,2
37,B458,2
37,N801,2
37,B452,2
37,N711,2
37,N62,2
37,B400,2
37,B391,2
37,N363,2
37,N361,2
37,B360,2
37,B353,2
37,N143,2
37,M925,2
37,B252,2
37,M919,2
37,M896,2
37,M871,2
37,M863,2
37,M862,2
37,M849,2
37,M838,2
37,B069,2
37,B068,2
37,B059,2
37,M758,2
37,M755,2
37,M724,2
37,M706,2
37,B000,2
37,A984,2
37,M602,2
37,M601,2
37,A888,2
37,M533,2
37,M501,2
37,A851,2
37,A848,2
37,M435,2
37,M411,2
37,M404,2
37,M400,2
37,M357,2
37,A752,2
37,M328,2
37,A601,2
37,A600,2
37,M312,2
37,M218,2
37,M214,2
37,M213,2
37,A482,2
37,M201,2
37,A431,2
37,M153,2
37,B573,2
37,M128,2
37,M121,2
37,L980,1
37,L909,1
37,L906,1
37,L902,1
37,A369,1
37,L879,1
37,L870,1
37,L853,1
37,L84,1
37,L83,1
37,L80,1
37,L744,1
37,L731,1
37,L709,1
37,L609,1
37,L600,1
37,A270,1
37,L598,1
37,A267,1
37,L530,1
37,A242,1
37,A241,1
37,L508,1
37,L506,1
37,L438,1
37,L419,1
37,L418,1
37,L410,1
37,A209,1
37,L301,1
37,L298,1
37,L271,1
37,L259,1
37,L253,1
37,L251,1
37,L245,1
37,L237,1
37,A065,1
37,L119,1
37,A062,1
37,L101,1
37,L048,1
37,A041,1
37,A038,1
37,A014,1
37,K715,1
37,K710,1
37,K601,1
37,K511,1
37,K382,1
37,K313,1
37,K312,1
37,K146,1
37,K136,1
37,K132,1
37,K116,1
37,K100,1
37,K098,1
37,K092,1
37,K078,1
37,K071,1
37,K062,1
37,K055,1
37,K054,1
37,K050,1
37,K048,1
37,K040,1
37,K039,1
37,K030,1
37,K021,1
37,K009,1
37,K006,1
37,K000,1
37,J682,1
37,J671,1
37,J661,1
37,J350,1
37,J312,1
37,J302,1
37,J204,1
37,J201,1
37,J200,1
37,J038,1
37,I861,1
37,I860,1
37,I844,1
37,H938,1
37,H920,1
37,H814,1
37,H811,1
37,H809,1
37,H741,1
37,H738,1
37,H731,1
37,H702,1
37,H659,1
37,H619,1
37,H618,1
37,H604,1
37,H600,1
37,H578,1
37,H570,1
37,H547,1
37,H535,1
37,H533,1
37,H527,1
37,H524,1
37,H520,1
37,H512,1
37,H509,1
37,H505,1
37,H500,1
37,H46,1
37,H449,1
37,H441,1
37,H432,1
37,H400,1
37,H359,1
37,H358,1
37,H351,1
37,H341,1
37,H318,1
37,H313,1
37,H312,1
37,H210,1
37,H187,1
37,H185,1
37,H119,1
37,H118,1
37,H108,1
37,H103,1
37,H102,1
37,H024,1
37,G701,1
37,G64,1
37,G620,1
37,G575,1
37,G571,1
37,G563,1
37,G560,1
37,G519,1
37,G509,1
37,G508,1
37,G501,1
37,G448,1
37,G412,1
37,G254,1
37,G213,1
37,G032,1
37,F989,1
37,F983,1
37,F959,1
37,F930,1
37,F913,1
37,F848,1
37,F844,1
37,F841,1
37,F812,1
37,F811,1
37,F803,1
37,F658,1
37,F638,1
37,F631,1
37,F628,1
37,F608,1
37,F606,1
37,F603,1
37,F601,1
37,F600,1
37,F519,1
37,F454,1
37,F452,1
37,F450,1
37,F441,1
37,F438,1
37,F418,1
37,F401,1
37,F388,1
37,F338,1
37,F318,1
37,F312,1
37,F310,1
37,F21,1
37,F160,1
37,F157,1
37,F153,1
37,F145,1
37,F134,1
37,F115,1
37,F114,1
37,F050,1
37,F012,1
37,E838,1
37,E807,1
37,E753,1
37,E741,1
37,E671,1
37,E648,1
37,E643,1
37,E630,1
37,E619,1
37,E612,1
37,E58,1
37,E531,1
37,E309,1
37,E299,1
37,E275,1
37,E270,1
37,E248,1
37,E200,1
37,E163,1
37,E061,1
37,E012,1
37,D838,1
37,D518,1
37,D750,1
37,D748,1
37,D590,1
37,D740,1
37,D641,1
37,D578,1
37,D592,1
37,D563,1
37,D562,1
37,D552,1
37,E058,1
37,D551,1
37,D581,1
37,E062,1
37,D832,1
37,D600,1
37,D417,1
37,D608,1
37,D642,1
37,D280,1
37,D215,1
37,D261,1
37,D104,1
37,D213,1
37,D200,1
37,D197,1
37,D191,1
37,D172,1
37,D168,1
37,D162,1
37,D160,1
37,D231,1
37,D225,1
37,D159,1
37,D123,1
37,D290,1
37,D232,1
37,D076,1
37,D074,1
37,D047,1
37,D046,1
37,D117,1
37,D360,1
37,D021,1
37,D019,1
37,D014,1
37,B940,1
37,B92,1
37,B888,1
37,D302,1
37,B878,1
37,B851,1
37,B839,1
37,B830,1
37,D311,1
37,B701,1
37,D310,1
37,B681,1
37,B678,1
37,B677,1
37,D105,1
37,B664,1
37,N981,1
37,N979,1
37,N959,1
37,N946,1
37,N941,1
37,B574,1
37,N930,1
37,B570,1
37,N903,1
37,B550,1
37,N902,1
37,N897,1
37,B519,1
37,N893,1
37,B508,1
37,N854,1
37,N851,1
37,B483,1
37,N836,1
37,B481,1
37,N828,1
37,B463,1
37,N810,1
37,N805,1
37,N766,1
37,B453,1
37,N751,1
37,N738,1
37,B439,1
37,B428,1
37,N600,1
37,B420,1
37,N491,1
37,B401,1
37,N480,1
37,N46,1
37,B394,1
37,N432,1
37,N420,1
37,B383,1
37,N392,1
37,N391,1
37,N362,1
37,B373,1
37,B356,1
37,B354,1
37,N219,1
37,B351,1
37,B350,1
37,N150,1
37,B308,1
37,N118,1
37,M995,1
37,B278,1
37,M955,1
37,M943,1
37,M928,1
37,M927,1
37,M921,1
37,M920,1
37,M918,1
37,M894,1
37,M880,1
37,M873,1
37,B180,1
37,M872,1
37,M870,1
37,M865,1
37,M864,1
37,M860,1
37,M851,1
37,B09,1
37,M850,1
37,B085,1
37,B083,1
37,B07,1
37,M833,1
37,B052,1
37,M814,1
37,M802,1
37,M774,1
37,M766,1
37,B018,1
37,M750,1
37,M722,1
37,M720,1
37,M715,1
37,M712,1
37,M710,1
37,M707,1
37,B005,1
37,M705,1
37,M678,1
37,A99,1
37,A962,1
37,A924,1
37,A920,1
37,A878,1
37,A849,1
37,M484,1
37,A838,1
37,M468,1
37,M438,1
37,A818,1
37,M434,1
37,M429,1
37,M420,1
37,B559,1
37,N907,1
37,A791,1
37,A773,1
37,A759,1
37,A70,1
37,A691,1
37,A690,1
37,M320,1
37,A599,1
37,A55,1
37,A542,1
37,M302,1
37,A540,1
37,M254,1
37,M253,1
37,M248,1
37,M200,1
37,M190,1
37,M189,1
37,A449,1
37,M170,1
37,M167,1
37,M154,1
37,M123,1
37,M119,1
37,A422,1
37,M118,1
38,V892,117898
38,V877,41832
38,V092,27550
38,V031,23834
38,V435,19336
38,V475,17035
38,V499,13984
38,V485,11460
38,V299,10968
38,V234,10081
38,V436,8922
38,V294,7305
38,V274,6979
38,V284,5714
38,V476,5694
38,V486,5246
38,V585,4926
38,V445,4885
38,V494,4595
38,V575,4480
38,V865,3762
38,V535,3282
38,V495,3018
38,V860,2782
38,V869,2641
38,V030,2558
38,V041,2330
38,V090,2092
38,V586,2079
38,V489,1903
38,V439,1887
38,V139,1884
38,V545,1821
38,V134,1805
38,V446,1741
38,V479,1684
38,V890,1648
38,V194,1389
38,V599,1289
38,V196,1218
38,V536,1173
38,V870,1119
38,V576,1098
38,V872,965
38,V244,930
38,V685,926
38,V239,912
38,V874,883
38,V594,841
38,V235,774
38,V279,760
38,V496,750
38,V289,748
38,V204,730
38,V589,652
38,V871,639
38,V863,634
38,V849,603
38,V040,583
38,V546,566
38,V295,565
38,V595,564
38,V296,544
38,V645,533
38,V285,528
38,V866,526
38,V675,477
38,V455,455
38,V224,451
38,V861,424
38,V699,403
38,V275,388
38,V449,378
38,V021,378
38,V484,256
38,V579,254
38,V840,253
38,V845,241
38,V555,230
38,V039,226
38,V887,214
38,V149,210
38,V280,209
38,V144,207
38,V539,205
38,V470,202
38,V480,191
38,V456,187
38,V293,177
38,V635,174
38,V878,172
38,V270,168
38,V694,166
38,V405,164
38,V689,158
38,V583,149
38,V290,133
38,V786,131
38,V686,127
38,V493,125
38,V596,123
38,V490,111
38,V498,110
38,V483,110
38,V876,107
38,V249,107
38,V549,102
38,V459,102
38,V245,100
38,V209,96
38,V584,93
38,V580,93
38,V425,93
38,V049,92
38,V850,86
38,V695,85
38,V587,83
38,V581,82
38,V843,77
38,V655,75
38,V873,74
38,V481,72
38,V556,71
38,V205,70
38,V646,68
38,V804,68
38,V229,65
38,V859,61
38,V471,61
38,V406,60
38,V676,59
38,V298,59
38,V649,58
38,V598,58
38,V282,58
38,V487,56
38,V784,55
38,V292,54
38,V855,53
38,V570,53
38,V429,50
38,V135,49
38,V847,48
38,V799,46
38,V465,46
38,V867,45
38,V426,45
38,V491,44
38,V192,44
38,V430,43
38,V505,42
38,V434,42
38,V230,41
38,V225,41
38,V839,40
38,V805,39
38,V679,39
38,V593,39
38,V020,38
38,V639,37
38,V474,37
38,V582,36
38,V492,36
38,V888,34
38,V746,34
38,V683,34
38,V264,34
38,V195,34
38,V875,33
38,V798,33
38,V482,33
38,V795,32
38,V129,32
38,V835,31
38,V559,31
38,V131,31
38,V124,31
38,V272,30
38,V636,29
38,V590,29
38,V696,28
38,V680,27
38,V190,26
38,V132,25
38,V130,25
38,V830,24
38,V736,24
38,V684,24
38,V409,24
38,V254,24
38,V862,23
38,V431,23
38,V565,22
38,V857,21
38,V789,21
38,V473,21
38,V214,21
38,V450,20
38,V864,19
38,V591,19
38,V574,19
38,V534,19
38,V776,18
38,V698,17
38,V693,17
38,V525,17
38,V220,17
38,V550,16
38,V466,15
38,V451,15
38,V419,15
38,V385,15
38,V846,14
38,V775,14
38,V291,14
38,V029,14
38,V659,13
38,V506,13
38,V745,12
38,V682,12
38,V656,12
38,V571,12
38,V566,12
38,V529,12
38,V526,12
38,V884,11
38,V756,11
38,V735,11
38,V687,11
38,V605,11
38,V440,11
38,V375,11
38,V335,11
38,V269,11
38,V811,10
38,V231,10
38,V853,9
38,V841,9
38,V785,9
38,V444,9
38,V191,9
38,V141,9
38,V842,8
38,V540,8
38,V882,7
38,V739,7
38,V681,7
38,V573,7
38,V530,7
38,V519,7
38,V469,7
38,V145,7
38,V851,6
38,V794,6
38,V783,6
38,V692,6
38,V453,6
38,V433,6
38,V399,6
38,V394,6
38,V271,6
38,V200,6
38,V881,5
38,V837,5
38,V833,5
38,V782,5
38,V690,5
38,V553,5
38,V551,5
38,V544,5
38,V437,5
38,V389,5
38,V281,5
38,V259,5
38,V243,5
38,V232,5
38,V222,5
38,V201,5
38,V142,5
38,V886,4
38,V852,4
38,V844,4
38,V832,4
38,V793,4
38,V781,4
38,V674,4
38,V665,4
38,V650,4
38,V569,4
38,V472,4
38,V441,4
38,V415,4
38,V401,4
38,V345,4
38,V255,4
38,V219,4
38,V834,3
38,V831,3
38,V810,3
38,V796,3
38,V671,3
38,V670,3
38,V647,3
38,V634,3
38,V629,3
38,V592,3
38,V577,3
38,V547,3
38,V509,3
38,V477,3
38,V443,3
38,V395,3
38,V383,3
38,V339,3
38,V251,3
38,V240,3
38,V215,3
38,V202,3
38,V856,2
38,V836,2
38,V792,2
38,V780,2
38,V779,2
38,V770,2
38,V749,2
38,V691,2
38,V677,2
38,V673,2
38,V666,2
38,V651,2
38,V644,2
38,V643,2
38,V625,2
38,V619,2
38,V609,2
38,V606,2
38,V601,2
38,V572,2
38,V554,2
38,V541,2
38,V531,2
38,V447,2
38,V424,2
38,V386,2
38,V380,2
38,V379,2
38,V334,2
38,V324,2
38,V283,2
38,V273,2
38,V265,2
38,V252,2
38,V250,2
38,V242,2
38,V221,2
38,V143,2
38,V140,2
38,V883,1
38,V880,1
38,V790,1
38,V773,1
38,V769,1
38,V755,1
38,V729,1
38,V726,1
38,V706,1
38,V669,1
38,V660,1
38,V654,1
38,V653,1
38,V642,1
38,V641,1
38,V640,1
38,V607,1
38,V604,1
38,V603,1
38,V602,1
38,V543,1
38,V537,1
38,V516,1
38,V515,1
38,V504,1
38,V501,1
38,V500,1
38,V467,1
38,V463,1
38,V460,1
38,V454,1
38,V432,1
38,V427,1
38,V420,1
38,V416,1
38,V414,1
38,V407,1
38,V404,1
38,V400,1
38,V398,1
38,V396,1
38,V393,1
38,V392,1
38,V384,1
38,V370,1
38,V365,1
38,V359,1
38,V355,1
38,V346,1
38,V325,1
38,V320,1
38,V309,1
38,V305,1
38,V301,1
38,V263,1
38,V233,1
38,V223,1
38,V133,1
39,X44,167851
39,X42,154594
39,W19,134886
39,W18,87549
39,W80,35332
39,X590,29602
39,X00,25305
39,X41,24034
39,X599,23227
39,W10,22472
39,X45,19593
39,W69,16863
39,X59,12920
39,W79,11769
39,Y86,11666
39,W75,8471
39,W06,8304
39,Y850,8235
39,W01,8105
39,X47,7802
39,X31,7700
39,W20,7525
39,W67,6682
39,W74,6208
39,Y839,5987
39,W13,5781
39,X30,5606
39,W17,5257
39,W05,4943
39,W84,4888
39,W34,4637
39,W11,4575
39,W65,4369
39,V959,4022
39,Y848,3479
39,W78,3422
39,Y831,3210
39,W31,3173
39,X09,2895
39,W30,2824
39,V059,2818
39,W76,2765
39,W07,2761
39,W70,2741
39,X40,2628
39,X37,2150
39,W73,1955
39,Y579,1851
39,W87,1838
39,X49,1801
39,W83,1630
39,Y832,1599
39,W22,1449
39,W40,1341
39,V909,1251
39,W23,1233
39,V929,1230
39,Y883,1223
39,V899,1194
39,V091,1188
39,Y833,1174
39,V199,1155
39,W00,1134
39,Y835,1056
39,W24,1052
39,Y834,1025
39,Y838,1025
39,Y836,1018
39,X06,977
39,W32,961
39,W33,928
39,W68,912
39,V800,911
39,W14,897
39,W08,891
39,V051,849
39,W85,822
39,W15,817
39,W55,807
39,W28,780
39,W86,757
39,X46,727
39,W02,719
39,V050,715
39,Y846,693
39,X23,678
39,Y442,630
39,V189,606
39,X39,598
39,X04,583
39,Y830,564
39,X08,539
39,W49,529
39,X01,515
39,X58,511
39,V950,511
39,W12,508
39,V919,485
39,Y841,404
39,W16,401
39,X36,381
39,V905,378
39,V093,372
39,W54,370
39,V949,369
39,X33,364
39,X03,359
39,W77,344
39,W04,324
39,Y600,318
39,X11,318
39,W66,313
39,V952,302
39,W44,300
39,V099,300
39,V184,298
39,Y608,281
39,X02,281
39,X38,268
39,V972,240
39,W25,226
39,V925,225
39,Y658,222
39,Y842,215
39,X43,215
39,Y604,198
39,V951,197
39,Y433,190
39,X53,188
39,Y434,184
39,V182,166
39,Y450,152
39,Y427,150
39,V958,143
39,W21,134
39,X16,128
39,X12,128
39,Y575,125
39,V939,124
39,V809,122
39,V913,121
39,X50,118
39,W37,117
39,Y859,116
39,V926,113
39,V174,113
39,Y849,112
39,W29,108
39,W81,104
39,Y409,102
39,X25,102
39,W94,101
39,W64,100
39,W36,93
39,V902,92
39,Y609,89
39,W57,88
39,W03,88
39,V193,86
39,W51,85
39,V906,80
39,V179,78
39,Y606,76
39,X19,76
39,W50,76
39,Y484,75
39,X20,74
39,Y840,73
39,W39,73
39,V180,72
39,X21,71
39,V923,65
39,V903,65
39,V953,64
39,Y844,63
39,V816,63
39,V159,62
39,X10,61
39,V819,61
39,V99,60
39,V943,60
39,V060,60
39,V973,59
39,V962,57
39,X48,56
39,Y443,54
39,V928,53
39,V922,52
39,Y453,51
39,W45,51
39,W27,51
39,W92,50
39,X15,49
39,Y880,48
39,V961,48
39,V011,46
39,W38,44
39,Y423,43
39,V908,40
39,V154,40
39,Y524,39
39,Y522,39
39,X05,39
39,Y605,37
39,Y602,36
39,W26,36
39,V801,36
39,Y483,33
39,Y408,30
39,Y401,30
39,Y69,29
39,Y400,29
39,W35,29
39,V879,29
39,V891,28
39,V812,28
39,V061,27
39,V901,26
39,Y462,25
39,V968,25
39,Y578,24
39,Y445,24
39,W09,24
39,V904,23
39,V198,23
39,X29,22
39,V945,22
39,Y495,21
39,X13,21
39,V924,21
39,V119,20
39,V114,20
39,V069,20
39,V010,20
39,Y881,19
39,X57,19
39,X14,19
39,V946,19
39,V814,18
39,V170,18
39,Y497,17
39,X17,17
39,W56,17
39,Y458,16
39,V815,16
39,V813,16
39,Y548,15
39,V960,15
39,V948,15
39,V818,15
39,V817,15
39,Y479,14
39,Y420,14
39,V947,14
39,V931,14
39,V915,14
39,V172,14
39,Y482,13
39,Y452,13
39,Y451,13
39,V970,13
39,V916,13
39,V808,13
39,V104,13
39,Y576,12
39,Y455,12
39,Y430,12
39,X54,12
39,V978,12
39,Y843,11
39,Y601,11
39,Y471,11
39,V930,11
39,Y560,10
39,X18,10
39,W93,10
39,V933,10
39,V920,10
39,V889,10
39,Y828,9
39,V914,9
39,V152,9
39,V151,9
39,Y545,8
39,Y492,8
39,Y466,8
39,Y410,8
39,V893,8
39,V829,8
39,Y607,7
39,Y440,7
39,V938,7
39,V934,7
39,V918,7
39,V807,7
39,V185,7
39,V169,7
39,V112,7
39,Y551,6
39,Y525,6
39,Y464,6
39,Y431,6
39,Y428,6
39,Y418,6
39,V932,6
39,V912,6
39,V824,6
39,V150,6
39,Y639,5
39,Y590,5
39,Y563,5
39,Y526,5
39,Y519,5
39,Y494,5
39,Y493,5
39,Y459,5
39,W60,5
39,W58,5
39,V969,5
39,V944,5
39,V917,5
39,V110,5
39,V109,5
39,Y654,4
39,Y650,4
39,Y640,4
39,Y651,4
39,Y616,4
39,Y543,4
39,Y521,4
39,Y515,4
39,Y470,4
39,Y454,4
39,Y446,4
39,Y436,4
39,Y422,4
39,X51,4
39,X34,4
39,X32,4
39,V941,4
39,V900,4
39,V183,4
39,Y823,3
39,Y800,3
39,Y649,3
39,Y628,3
39,Y624,3
39,Y619,3
39,Y618,3
39,Y614,3
39,Y603,3
39,Y599,3
39,Y564,3
39,Y513,3
39,Y490,3
39,Y485,3
39,Y468,3
39,Y465,3
39,Y449,3
39,Y403,3
39,X24,3
39,X22,3
39,W41,3
39,V98,3
39,V942,3
39,V921,3
39,V175,3
39,V155,3
39,V102,3
39,Y731,2
39,Y712,2
39,Y648,2
39,Y638,2
39,Y632,2
39,Y626,2
39,Y622,2
39,Y615,2
39,Y610,2
39,Y546,2
39,Y535,2
39,Y527,2
39,Y523,2
39,Y518,2
39,Y517,2
39,Y499,2
39,Y480,2
39,Y478,2
39,Y439,2
39,Y435,2
39,Y429,2
39,Y425,2
39,Y424,2
39,Y419,2
39,Y414,2
39,Y411,2
39,Y405,2
39,W59,2
39,W42,2
39,V971,2
39,V935,2
39,V164,2
39,V019,2
39,Y882,1
39,Y847,1
39,Y845,1
39,Y820,1
39,Y818,1
39,Y812,1
39,Y808,1
39,Y802,1
39,Y801,1
39,Y743,1
39,Y741,1
39,Y66,1
39,Y641,1
39,Y633,1
39,Y631,1
39,Y625,1
39,Y617,1
39,Y612,1
39,Y598,1
39,Y584,1
39,Y577,1
39,Y574,1
39,Y570,1
39,Y568,1
39,Y567,1
39,Y821,1
39,Y556,1
39,Y555,1
39,Y554,1
39,Y553,1
39,Y552,1
39,Y550,1
39,Y549,1
39,Y544,1
39,Y540,1
39,Y533,1
39,Y531,1
39,Y529,1
39,Y520,1
39,Y498,1
39,Y461,1
39,Y447,1
39,Y441,1
39,Y426,1
39,Y415,1
39,Y412,1
39,Y407,1
39,Y404,1
39,Y402,1
39,X52,1
39,X349,1
39,X26,1
39,W89,1
39,W53,1
39,W52,1
39,W46,1
39,V940,1
39,V927,1
39,V911,1
39,V910,1
39,V826,1
39,V825,1
39,V181,1
39,V162,1
39,V100,1
40,X74,129984
40,X70,103689
40,X72,50777
40,X64,35400
40,X73,32219
40,X67,12604
40,X61,10662
40,X80,9159
40,X78,7531
40,X62,7431
40,X81,4609
40,X71,4453
40,X60,2027
40,X76,1835
40,X84,1625
40,X82,1591
40,X83,1451
40,X66,1298
40,X69,976
40,Y870,793
40,X65,437
40,X63,375
40,X68,142
40,X75,56
40,X79,7
40,X77,3
41,X95,113971
41,X99,20559
41,Y09,19325
41,X93,10281
41,X94,6570
41,X91,6207
41,Y871,2730
41,Y08,2714
41,Y079,1625
41,X97,1157
41,Y00,865
41,X85,817
41,Y04,717
41,Y03,537
41,X92,501
41,Y069,294
41,X88,181
41,Y01,140
41,Y071,53
41,X89,46
41,Y078,43
41,X96,41
41,Y02,38
41,X98,35
41,Y068,23
41,Y05,23
41,Y061,21
41,X90,18
41,U014,6
41,X86,4
41,Y073,3
41,U012,3
41,Y070,2
41,Y060,2
42,Y14,16024
42,Y12,13881
42,Y34,6137
42,Y350,4419
42,Y11,3022
42,Y21,2871
42,Y24,2183
42,Y20,1605
42,Y33,1572
42,Y26,1432
42,Y17,969
42,Y15,763
42,Y30,745
42,Y10,580
42,Y872,528
42,Y355,437
42,Y22,358
42,Y19,289
42,Y23,284
42,Y28,217
42,Y32,203
42,Y16,195
42,Y31,189
42,Y356,170
42,Y891,135
42,Y13,56
42,Y362,46
42,Y890,38
42,Y899,19
42,Y357,19
42,Y29,19
42,Y25,16
42,Y18,14
42,Y369,12
42,Y27,7
42,Y364,4
42,Y351,3
42,Y368,2
42,Y353,2
42,Y367,1
42,Y352,1
